Data,Produto,Quantidade,Preço Unitário,Total Venda,Estação
2024-04-28,Camisa UV,4,473.98,1516.74,Outono
2024-04-28,Camisa UV,1,260.5,208.4,Outono
2024-04-28,Boné,2,1791.87,2866.99,Outono
2024-04-28,Óculos de Sol,3,1042.62,2502.29,Outono
2024-04-28,Boné,2,1236.9,1979.04,Outono
2024-04-28,Boné,2,949.66,1519.46,Outono
2024-04-28,Mochila Impermeável,2,1975.66,3161.06,Outono
2024-04-28,Cera para Prancha,4,1576.45,5044.64,Outono
2024-04-28,Bermuda de Surf,2,560.91,897.46,Outono
2024-04-28,Leash,2,1569.31,2510.9,Outono
2024-04-28,Capa de Prancha,3,140.98,338.35,Outono
2024-04-28,Mochila Impermeável,3,1691.66,4059.98,Outono
2024-04-28,Cera para Prancha,5,519.56,2078.24,Outono
2024-04-28,Prancha de Surf,3,783.74,1880.98,Outono
2024-04-28,Prancha de Surf,4,518.55,1659.36,Outono
2024-04-28,Roupa de Neoprene,5,1775.2,7100.8,Outono
2024-04-29,Prancha de Surf,5,854.32,3417.28,Outono
2024-04-29,Roupa de Neoprene,2,933.13,1493.01,Outono
2024-04-29,Óculos de Sol,5,216.78,867.12,Outono
2024-04-29,Roupa de Neoprene,4,938.16,3002.11,Outono
2024-04-29,Capa de Prancha,2,1182.87,1892.59,Outono
2024-04-29,Cera para Prancha,3,1941.62,4659.89,Outono
2024-04-29,Rash Guard,1,857.62,686.1,Outono
2024-04-29,Capa de Prancha,4,825.26,2640.83,Outono
2024-04-29,Rash Guard,2,1839.39,2943.02,Outono
2024-04-29,Mochila Impermeável,2,928.64,1485.82,Outono
2024-04-29,Boné,4,1456.11,4659.55,Outono
2024-04-29,Leash,3,1100.83,2641.99,Outono
2024-04-29,Cera para Prancha,1,1666.85,1333.48,Outono
2024-04-29,Roupa de Neoprene,3,1402.77,3366.65,Outono
2024-04-29,Roupa de Neoprene,1,1194.47,955.58,Outono
2024-04-29,Leash,3,1545.62,3709.49,Outono
2024-04-29,Roupa de Neoprene,2,793.64,1269.82,Outono
2024-04-29,Capa de Prancha,3,1946.58,4671.79,Outono
2024-04-29,Cera para Prancha,3,1725.14,4140.34,Outono
2024-04-29,Roupa de Neoprene,5,331.81,1327.24,Outono
2024-04-29,Prancha de Surf,2,963.01,1540.82,Outono
2024-04-30,Leash,1,1447.37,1157.9,Outono
2024-04-30,Roupa de Neoprene,2,1667.24,2667.58,Outono
2024-04-30,Boné,4,1347.08,4310.66,Outono
2024-04-30,Mochila Impermeável,5,775.76,3103.04,Outono
2024-04-30,Roupa de Neoprene,4,651.87,2085.98,Outono
2024-04-30,Camisa UV,5,1710.05,6840.2,Outono
2024-04-30,Roupa de Neoprene,5,1495.46,5981.84,Outono
2024-04-30,Deck de Prancha,1,172.27,137.82,Outono
2024-04-30,Chinelo,1,265.37,212.3,Outono
2024-04-30,Mochila Impermeável,3,218.45,524.28,Outono
2024-04-30,Prancha de Surf,2,557.24,891.58,Outono
2024-04-30,Camisa UV,3,1425.55,3421.32,Outono
2024-04-30,Leash,2,463.01,740.82,Outono
2024-05-01,Leash,5,606.44,2425.76,Outono
2024-05-01,Mochila Impermeável,4,1802.84,5769.09,Outono
2024-05-01,Deck de Prancha,1,184.22,147.38,Outono
2024-05-01,Óculos de Sol,5,1746.49,6985.96,Outono
2024-05-01,Leash,1,1535.37,1228.3,Outono
2024-05-01,Prancha de Surf,4,657.91,2105.31,Outono
2024-05-01,Cera para Prancha,2,1038.11,1660.98,Outono
2024-05-01,Camisa UV,2,1227.53,1964.05,Outono
2024-05-01,Óculos de Sol,3,616.29,1479.1,Outono
2024-05-01,Rash Guard,3,1130.0,2712.0,Outono
2024-05-01,Camisa UV,2,595.81,953.3,Outono
2024-05-01,Rash Guard,5,281.19,1124.76,Outono
2024-05-01,Deck de Prancha,5,1350.55,5402.2,Outono
2024-05-01,Roupa de Neoprene,2,904.84,1447.74,Outono
2024-05-01,Rash Guard,4,1372.22,4391.1,Outono
2024-05-01,Prancha de Surf,1,1185.79,948.63,Outono
2024-05-01,Leash,2,704.8,1127.68,Outono
2024-05-01,Prancha de Surf,4,1576.22,5043.9,Outono
2024-05-01,Óculos de Sol,1,1392.4,1113.92,Outono
2024-05-01,Prancha de Surf,1,1439.41,1151.53,Outono
2024-05-01,Prancha de Surf,4,1410.54,4513.73,Outono
2024-05-01,Roupa de Neoprene,4,1428.18,4570.18,Outono
2024-05-01,Camisa UV,2,1516.64,2426.62,Outono
2024-05-01,Óculos de Sol,5,1071.99,4287.96,Outono
2024-05-01,Chinelo,2,1241.05,1985.68,Outono
2024-05-01,Rash Guard,2,1356.66,2170.66,Outono
2024-05-01,Mochila Impermeável,1,1302.0,1041.6,Outono
2024-05-01,Deck de Prancha,4,1915.94,6131.01,Outono
2024-05-01,Capa de Prancha,3,733.64,1760.74,Outono
2024-05-01,Óculos de Sol,4,1094.35,3501.92,Outono
2024-05-02,Prancha de Surf,3,1893.48,4544.35,Outono
2024-05-02,Leash,4,567.71,1816.67,Outono
2024-05-02,Mochila Impermeável,5,1546.79,6187.16,Outono
2024-05-02,Chinelo,3,1030.44,2473.06,Outono
2024-05-02,Roupa de Neoprene,2,1539.3,2462.88,Outono
2024-05-02,Óculos de Sol,2,1792.51,2868.02,Outono
2024-05-03,Bermuda de Surf,2,335.5,536.8,Outono
2024-05-03,Deck de Prancha,4,338.56,1083.39,Outono
2024-05-03,Óculos de Sol,5,644.02,2576.08,Outono
2024-05-03,Óculos de Sol,1,871.19,696.95,Outono
2024-05-03,Prancha de Surf,4,195.96,627.07,Outono
2024-05-03,Bermuda de Surf,3,1021.4,2451.36,Outono
2024-05-03,Bermuda de Surf,1,1930.3,1544.24,Outono
2024-05-03,Chinelo,1,280.13,224.1,Outono
2024-05-03,Roupa de Neoprene,1,1325.74,1060.59,Outono
2024-05-03,Leash,3,171.79,412.3,Outono
2024-05-03,Boné,2,1434.8,2295.68,Outono
2024-05-03,Leash,5,708.54,2834.16,Outono
2024-05-03,Rash Guard,2,1721.77,2754.83,Outono
2024-05-03,Bermuda de Surf,5,1522.77,6091.08,Outono
2024-05-03,Camisa UV,2,1803.97,2886.35,Outono
2024-05-03,Camisa UV,4,633.57,2027.42,Outono
2024-05-03,Mochila Impermeável,2,568.49,909.58,Outono
2024-05-03,Óculos de Sol,2,140.99,225.58,Outono
2024-05-03,Boné,3,305.77,733.85,Outono
2024-05-03,Camisa UV,4,951.55,3044.96,Outono
2024-05-03,Chinelo,4,1087.97,3481.5,Outono
2024-05-04,Bermuda de Surf,5,335.16,1340.64,Outono
2024-05-04,Rash Guard,1,617.37,493.9,Outono
2024-05-04,Prancha de Surf,2,837.59,1340.14,Outono
2024-05-04,Rash Guard,2,1101.74,1762.78,Outono
2024-05-04,Camisa UV,4,1903.64,6091.65,Outono
2024-05-04,Roupa de Neoprene,1,297.83,238.26,Outono
2024-05-05,Leash,2,136.88,219.01,Outono
2024-05-05,Boné,3,549.0,1317.6,Outono
2024-05-05,Chinelo,4,776.55,2484.96,Outono
2024-05-05,Deck de Prancha,1,1156.38,925.1,Outono
2024-05-05,Mochila Impermeável,1,222.44,177.95,Outono
2024-05-05,Boné,2,1983.04,3172.86,Outono
2024-05-05,Deck de Prancha,3,542.58,1302.19,Outono
2024-05-06,Rash Guard,5,1652.71,6610.84,Outono
2024-05-06,Roupa de Neoprene,5,800.12,3200.48,Outono
2024-05-06,Capa de Prancha,3,914.6,2195.04,Outono
2024-05-06,Bermuda de Surf,5,927.14,3708.56,Outono
2024-05-06,Camisa UV,1,1774.31,1419.45,Outono
2024-05-06,Capa de Prancha,1,485.12,388.1,Outono
2024-05-06,Prancha de Surf,1,988.72,790.98,Outono
2024-05-06,Leash,3,1674.82,4019.57,Outono
2024-05-06,Boné,2,1740.83,2785.33,Outono
2024-05-06,Óculos de Sol,3,1874.03,4497.67,Outono
2024-05-06,Bermuda de Surf,4,742.15,2374.88,Outono
2024-05-06,Rash Guard,5,1883.66,7534.64,Outono
2024-05-07,Roupa de Neoprene,4,1473.36,4714.75,Outono
2024-05-07,Prancha de Surf,1,1318.21,1054.57,Outono
2024-05-07,Deck de Prancha,3,570.86,1370.06,Outono
2024-05-07,Bermuda de Surf,4,138.53,443.3,Outono
2024-05-07,Chinelo,2,1376.09,2201.74,Outono
2024-05-07,Óculos de Sol,1,581.39,465.11,Outono
2024-05-07,Boné,2,1358.38,2173.41,Outono
2024-05-07,Chinelo,3,1018.15,2443.56,Outono
2024-05-07,Prancha de Surf,5,1109.59,4438.36,Outono
2024-05-07,Leash,1,1169.64,935.71,Outono
2024-05-07,Óculos de Sol,4,110.36,353.15,Outono
2024-05-07,Óculos de Sol,3,1697.22,4073.33,Outono
2024-05-07,Bermuda de Surf,5,1596.08,6384.32,Outono
2024-05-07,Cera para Prancha,2,1396.31,2234.1,Outono
2024-05-07,Mochila Impermeável,5,251.29,1005.16,Outono
2024-05-07,Mochila Impermeável,1,1564.3,1251.44,Outono
2024-05-07,Rash Guard,5,335.53,1342.12,Outono
2024-05-07,Chinelo,4,1169.11,3741.15,Outono
2024-05-07,Óculos de Sol,3,469.63,1127.11,Outono
2024-05-08,Capa de Prancha,2,1278.71,2045.94,Outono
2024-05-08,Boné,5,1729.8,6919.2,Outono
2024-05-08,Cera para Prancha,4,470.62,1505.98,Outono
2024-05-08,Deck de Prancha,3,702.34,1685.62,Outono
2024-05-08,Bermuda de Surf,3,971.86,2332.46,Outono
2024-05-08,Cera para Prancha,4,434.28,1389.7,Outono
2024-05-08,Prancha de Surf,2,793.65,1269.84,Outono
2024-05-09,Bermuda de Surf,4,880.56,2817.79,Outono
2024-05-09,Rash Guard,1,961.79,769.43,Outono
2024-05-09,Prancha de Surf,4,1334.48,4270.34,Outono
2024-05-09,Rash Guard,5,373.22,1492.88,Outono
2024-05-09,Cera para Prancha,4,1153.56,3691.39,Outono
2024-05-09,Roupa de Neoprene,5,110.27,441.08,Outono
2024-05-09,Óculos de Sol,4,1095.75,3506.4,Outono
2024-05-09,Roupa de Neoprene,2,1761.13,2817.81,Outono
2024-05-09,Deck de Prancha,5,1334.9,5339.6,Outono
2024-05-09,Bermuda de Surf,2,1162.58,1860.13,Outono
2024-05-09,Rash Guard,3,1902.12,4565.09,Outono
2024-05-09,Boné,3,520.14,1248.34,Outono
2024-05-10,Mochila Impermeável,5,563.02,2252.08,Outono
2024-05-10,Mochila Impermeável,2,647.38,1035.81,Outono
2024-05-10,Mochila Impermeável,2,460.81,737.3,Outono
2024-05-10,Camisa UV,2,1007.98,1612.77,Outono
2024-05-10,Camisa UV,4,1788.78,5724.1,Outono
2024-05-10,Roupa de Neoprene,5,848.84,3395.36,Outono
2024-05-10,Deck de Prancha,5,438.38,1753.52,Outono
2024-05-10,Camisa UV,2,1433.41,2293.46,Outono
2024-05-10,Capa de Prancha,2,1682.4,2691.84,Outono
2024-05-10,Boné,4,1887.38,6039.62,Outono
2024-05-10,Prancha de Surf,4,1693.65,5419.68,Outono
2024-05-10,Bermuda de Surf,4,1246.05,3987.36,Outono
2024-05-10,Cera para Prancha,3,602.72,1446.53,Outono
2024-05-10,Bermuda de Surf,4,585.97,1875.1,Outono
2024-05-10,Boné,3,485.24,1164.58,Outono
2024-05-10,Roupa de Neoprene,2,1347.01,2155.22,Outono
2024-05-10,Cera para Prancha,4,553.6,1771.52,Outono
2024-05-10,Camisa UV,4,1726.82,5525.82,Outono
2024-05-10,Bermuda de Surf,4,1073.7,3435.84,Outono
2024-05-10,Deck de Prancha,2,1546.37,2474.19,Outono
2024-05-10,Roupa de Neoprene,1,173.37,138.7,Outono
2024-05-10,Roupa de Neoprene,3,1811.59,4347.82,Outono
2024-05-10,Cera para Prancha,1,1683.88,1347.1,Outono
2024-05-10,Leash,5,1939.86,7759.44,Outono
2024-05-10,Prancha de Surf,5,294.46,1177.84,Outono
2024-05-10,Chinelo,3,1534.8,3683.52,Outono
2024-05-10,Chinelo,4,417.38,1335.62,Outono
2024-05-11,Camisa UV,5,1865.97,7463.88,Outono
2024-05-11,Bermuda de Surf,2,1199.99,1919.98,Outono
2024-05-11,Capa de Prancha,5,1240.06,4960.24,Outono
2024-05-11,Chinelo,5,1216.3,4865.2,Outono
2024-05-11,Chinelo,3,403.93,969.43,Outono
2024-05-11,Rash Guard,4,727.69,2328.61,Outono
2024-05-11,Óculos de Sol,2,175.18,280.29,Outono
2024-05-11,Leash,2,785.01,1256.02,Outono
2024-05-11,Bermuda de Surf,4,1990.36,6369.15,Outono
2024-05-11,Mochila Impermeável,1,1344.13,1075.3,Outono
2024-05-11,Roupa de Neoprene,2,1941.71,3106.74,Outono
2024-05-11,Chinelo,3,1407.08,3376.99,Outono
2024-05-11,Camisa UV,3,905.35,2172.84,Outono
2024-05-11,Rash Guard,2,182.14,291.42,Outono
2024-05-11,Bermuda de Surf,2,1745.0,2792.0,Outono
2024-05-11,Deck de Prancha,1,669.04,535.23,Outono
2024-05-11,Mochila Impermeável,1,1394.6,1115.68,Outono
2024-05-11,Bermuda de Surf,1,1691.16,1352.93,Outono
2024-05-11,Boné,3,489.88,1175.71,Outono
2024-05-11,Roupa de Neoprene,3,1377.19,3305.26,Outono
2024-05-11,Bermuda de Surf,5,294.85,1179.4,Outono
2024-05-12,Prancha de Surf,2,295.13,472.21,Outono
2024-05-12,Boné,5,110.02,440.08,Outono
2024-05-12,Deck de Prancha,4,1595.72,5106.3,Outono
2024-05-12,Cera para Prancha,5,1011.34,4045.36,Outono
2024-05-12,Chinelo,5,1632.5,6530.0,Outono
2024-05-12,Boné,5,844.33,3377.32,Outono
2024-05-12,Mochila Impermeável,5,412.29,1649.16,Outono
2024-05-12,Rash Guard,4,1844.03,5900.9,Outono
2024-05-12,Prancha de Surf,1,139.26,111.41,Outono
2024-05-12,Camisa UV,4,1872.11,5990.75,Outono
2024-05-12,Bermuda de Surf,5,358.7,1434.8,Outono
2024-05-12,Prancha de Surf,1,1881.72,1505.38,Outono
2024-05-12,Camisa UV,2,676.91,1083.06,Outono
2024-05-12,Camisa UV,3,268.29,643.9,Outono
2024-05-12,Cera para Prancha,3,1196.17,2870.81,Outono
2024-05-12,Prancha de Surf,3,540.46,1297.1,Outono
2024-05-12,Cera para Prancha,3,1882.49,4517.98,Outono
2024-05-12,Deck de Prancha,5,674.29,2697.16,Outono
2024-05-12,Bermuda de Surf,5,1086.91,4347.64,Outono
2024-05-12,Boné,3,1844.31,4426.34,Outono
2024-05-12,Bermuda de Surf,5,437.0,1748.0,Outono
2024-05-12,Mochila Impermeável,2,155.19,248.3,Outono
2024-05-12,Deck de Prancha,1,114.27,91.42,Outono
2024-05-12,Leash,5,851.45,3405.8,Outono
2024-05-12,Chinelo,3,705.71,1693.7,Outono
2024-05-12,Cera para Prancha,5,163.85,655.4,Outono
2024-05-12,Rash Guard,3,1608.03,3859.27,Outono
2024-05-13,Prancha de Surf,5,736.58,2946.32,Outono
2024-05-13,Leash,1,649.58,519.66,Outono
2024-05-13,Leash,4,1154.05,3692.96,Outono
2024-05-13,Óculos de Sol,3,1926.6,4623.84,Outono
2024-05-13,Camisa UV,4,1971.85,6309.92,Outono
2024-05-13,Camisa UV,4,534.61,1710.75,Outono
2024-05-13,Roupa de Neoprene,3,541.0,1298.4,Outono
2024-05-13,Prancha de Surf,3,1283.81,3081.14,Outono
2024-05-13,Camisa UV,5,1964.98,7859.92,Outono
2024-05-13,Óculos de Sol,1,1928.29,1542.63,Outono
2024-05-13,Rash Guard,1,1566.34,1253.07,Outono
2024-05-13,Capa de Prancha,5,273.2,1092.8,Outono
2024-05-13,Prancha de Surf,1,1243.37,994.7,Outono
2024-05-13,Deck de Prancha,2,872.85,1396.56,Outono
2024-05-13,Mochila Impermeável,4,1787.66,5720.51,Outono
2024-05-13,Capa de Prancha,5,1442.88,5771.52,Outono
2024-05-13,Óculos de Sol,2,523.89,838.22,Outono
2024-05-13,Deck de Prancha,1,1585.51,1268.41,Outono
2024-05-13,Cera para Prancha,2,499.11,798.58,Outono
2024-05-13,Prancha de Surf,4,1225.96,3923.07,Outono
2024-05-13,Deck de Prancha,4,433.11,1385.95,Outono
2024-05-13,Prancha de Surf,3,185.71,445.7,Outono
2024-05-13,Camisa UV,3,1908.41,4580.18,Outono
2024-05-13,Boné,1,1314.53,1051.62,Outono
2024-05-13,Bermuda de Surf,4,1060.18,3392.58,Outono
2024-05-13,Cera para Prancha,3,1818.84,4365.22,Outono
2024-05-13,Leash,5,1360.77,5443.08,Outono
2024-05-13,Camisa UV,1,852.69,682.15,Outono
2024-05-13,Boné,3,1065.92,2558.21,Outono
2024-05-13,Mochila Impermeável,3,1531.25,3675.0,Outono
2024-05-14,Cera para Prancha,5,748.51,2994.04,Outono
2024-05-14,Prancha de Surf,3,1764.58,4234.99,Outono
2024-05-14,Boné,5,1393.41,5573.64,Outono
2024-05-14,Camisa UV,5,1076.24,4304.96,Outono
2024-05-14,Roupa de Neoprene,1,567.17,453.74,Outono
2024-05-14,Leash,4,599.93,1919.78,Outono
2024-05-14,Óculos de Sol,1,339.8,271.84,Outono
2024-05-14,Boné,4,1566.01,5011.23,Outono
2024-05-14,Boné,1,1316.8,1053.44,Outono
2024-05-14,Deck de Prancha,5,1123.62,4494.48,Outono
2024-05-14,Roupa de Neoprene,5,1600.67,6402.68,Outono
2024-05-14,Bermuda de Surf,4,910.39,2913.25,Outono
2024-05-14,Bermuda de Surf,4,1315.32,4209.02,Outono
2024-05-14,Boné,5,639.67,2558.68,Outono
2024-05-14,Mochila Impermeável,5,1432.37,5729.48,Outono
2024-05-14,Roupa de Neoprene,4,1667.05,5334.56,Outono
2024-05-14,Mochila Impermeável,1,865.72,692.58,Outono
2024-05-14,Mochila Impermeável,3,1768.62,4244.69,Outono
2024-05-14,Deck de Prancha,5,1059.54,4238.16,Outono
2024-05-14,Cera para Prancha,4,1660.77,5314.46,Outono
2024-05-15,Bermuda de Surf,5,122.18,488.72,Outono
2024-05-15,Leash,1,898.52,718.82,Outono
2024-05-15,Cera para Prancha,3,1272.63,3054.31,Outono
2024-05-15,Prancha de Surf,1,1899.06,1519.25,Outono
2024-05-15,Deck de Prancha,3,960.99,2306.38,Outono
2024-05-15,Leash,3,448.26,1075.82,Outono
2024-05-15,Rash Guard,5,1541.66,6166.64,Outono
2024-05-15,Capa de Prancha,2,226.45,362.32,Outono
2024-05-15,Boné,1,1687.77,1350.22,Outono
2024-05-15,Óculos de Sol,5,1664.33,6657.32,Outono
2024-05-15,Leash,3,140.25,336.6,Outono
2024-05-16,Boné,1,1557.03,1245.62,Outono
2024-05-16,Roupa de Neoprene,2,1835.5,2936.8,Outono
2024-05-16,Deck de Prancha,3,1815.36,4356.86,Outono
2024-05-16,Deck de Prancha,5,335.13,1340.52,Outono
2024-05-16,Óculos de Sol,3,1193.58,2864.59,Outono
2024-05-17,Deck de Prancha,3,710.73,1705.75,Outono
2024-05-17,Mochila Impermeável,3,1960.54,4705.3,Outono
2024-05-17,Prancha de Surf,3,1146.83,2752.39,Outono
2024-05-17,Boné,4,831.85,2661.92,Outono
2024-05-17,Chinelo,5,1193.31,4773.24,Outono
2024-05-17,Leash,2,1629.2,2606.72,Outono
2024-05-17,Cera para Prancha,4,1137.56,3640.19,Outono
2024-05-17,Camisa UV,4,1977.97,6329.5,Outono
2024-05-17,Deck de Prancha,2,1854.81,2967.7,Outono
2024-05-17,Bermuda de Surf,1,723.36,578.69,Outono
2024-05-17,Rash Guard,4,714.02,2284.86,Outono
2024-05-17,Bermuda de Surf,1,1062.89,850.31,Outono
2024-05-17,Camisa UV,5,1671.57,6686.28,Outono
2024-05-17,Boné,4,772.3,2471.36,Outono
2024-05-17,Mochila Impermeável,3,299.62,719.09,Outono
2024-05-17,Chinelo,1,1840.91,1472.73,Outono
2024-05-17,Deck de Prancha,2,1197.46,1915.94,Outono
2024-05-17,Bermuda de Surf,5,924.93,3699.72,Outono
2024-05-17,Bermuda de Surf,2,967.06,1547.3,Outono
2024-05-17,Boné,1,593.88,475.1,Outono
2024-05-17,Roupa de Neoprene,3,184.2,442.08,Outono
2024-05-17,Rash Guard,3,1489.18,3574.03,Outono
2024-05-17,Roupa de Neoprene,4,1334.77,4271.26,Outono
2024-05-17,Rash Guard,5,1044.71,4178.84,Outono
2024-05-17,Prancha de Surf,2,674.49,1079.18,Outono
2024-05-17,Óculos de Sol,3,1537.17,3689.21,Outono
2024-05-17,Rash Guard,2,446.99,715.18,Outono
2024-05-17,Capa de Prancha,4,309.47,990.3,Outono
2024-05-18,Cera para Prancha,2,1938.07,3100.91,Outono
2024-05-18,Óculos de Sol,5,323.1,1292.4,Outono
2024-05-18,Mochila Impermeável,1,1939.63,1551.7,Outono
2024-05-18,Leash,1,339.09,271.27,Outono
2024-05-18,Bermuda de Surf,2,890.82,1425.31,Outono
2024-05-19,Mochila Impermeável,3,204.9,491.76,Outono
2024-05-19,Cera para Prancha,1,1939.59,1551.67,Outono
2024-05-19,Cera para Prancha,1,352.13,281.7,Outono
2024-05-19,Camisa UV,1,1650.78,1320.62,Outono
2024-05-19,Leash,1,1610.5,1288.4,Outono
2024-05-19,Chinelo,4,902.47,2887.9,Outono
2024-05-19,Deck de Prancha,2,484.24,774.78,Outono
2024-05-19,Capa de Prancha,1,1152.14,921.71,Outono
2024-05-19,Capa de Prancha,1,1885.05,1508.04,Outono
2024-05-20,Deck de Prancha,2,271.45,434.32,Outono
2024-05-20,Roupa de Neoprene,3,1399.42,3358.61,Outono
2024-05-20,Bermuda de Surf,3,1763.04,4231.3,Outono
2024-05-20,Cera para Prancha,1,593.58,474.86,Outono
2024-05-20,Deck de Prancha,3,1511.97,3628.73,Outono
2024-05-20,Bermuda de Surf,3,653.52,1568.45,Outono
2024-05-20,Roupa de Neoprene,1,903.04,722.43,Outono
2024-05-20,Boné,5,691.84,2767.36,Outono
2024-05-20,Mochila Impermeável,5,786.2,3144.8,Outono
2024-05-20,Deck de Prancha,5,1463.32,5853.28,Outono
2024-05-20,Deck de Prancha,1,321.67,257.34,Outono
2024-05-20,Roupa de Neoprene,5,1685.96,6743.84,Outono
2024-05-20,Camisa UV,5,926.44,3705.76,Outono
2024-05-20,Roupa de Neoprene,5,1974.22,7896.88,Outono
2024-05-20,Leash,2,471.83,754.93,Outono
2024-05-20,Mochila Impermeável,4,769.58,2462.66,Outono
2024-05-20,Cera para Prancha,2,1747.41,2795.86,Outono
2024-05-20,Camisa UV,3,444.4,1066.56,Outono
2024-05-20,Leash,3,1293.85,3105.24,Outono
2024-05-20,Deck de Prancha,1,627.02,501.62,Outono
2024-05-20,Mochila Impermeável,5,413.34,1653.36,Outono
2024-05-20,Boné,5,1962.22,7848.88,Outono
2024-05-20,Boné,3,1864.92,4475.81,Outono
2024-05-20,Prancha de Surf,2,1798.06,2876.9,Outono
2024-05-20,Chinelo,5,856.5,3426.0,Outono
2024-05-20,Boné,2,1825.21,2920.34,Outono
2024-05-20,Roupa de Neoprene,3,1605.06,3852.14,Outono
2024-05-21,Bermuda de Surf,2,788.21,1261.14,Outono
2024-05-21,Rash Guard,3,746.29,1791.1,Outono
2024-05-21,Chinelo,5,1749.67,6998.68,Outono
2024-05-21,Capa de Prancha,1,1699.84,1359.87,Outono
2024-05-21,Leash,5,1613.83,6455.32,Outono
2024-05-21,Capa de Prancha,5,1875.47,7501.88,Outono
2024-05-21,Boné,5,1573.27,6293.08,Outono
2024-05-21,Camisa UV,4,1271.69,4069.41,Outono
2024-05-21,Rash Guard,1,850.98,680.78,Outono
2024-05-22,Mochila Impermeável,4,826.18,2643.78,Outono
2024-05-22,Leash,5,1813.19,7252.76,Outono
2024-05-22,Capa de Prancha,3,1786.66,4287.98,Outono
2024-05-22,Boné,2,1288.05,2060.88,Outono
2024-05-22,Camisa UV,5,832.15,3328.6,Outono
2024-05-22,Cera para Prancha,2,180.83,289.33,Outono
2024-05-22,Leash,5,1683.56,6734.24,Outono
2024-05-22,Bermuda de Surf,5,842.45,3369.8,Outono
2024-05-22,Rash Guard,3,852.28,2045.47,Outono
2024-05-22,Prancha de Surf,1,977.65,782.12,Outono
2024-05-22,Mochila Impermeável,3,1510.63,3625.51,Outono
2024-05-22,Chinelo,2,426.01,681.62,Outono
2024-05-22,Leash,3,359.51,862.82,Outono
2024-05-22,Roupa de Neoprene,4,256.62,821.18,Outono
2024-05-22,Óculos de Sol,2,1390.93,2225.49,Outono
2024-05-23,Cera para Prancha,4,157.68,504.58,Outono
2024-05-23,Óculos de Sol,5,898.94,3595.76,Outono
2024-05-23,Óculos de Sol,4,1705.39,5457.25,Outono
2024-05-23,Chinelo,2,1032.22,1651.55,Outono
2024-05-23,Capa de Prancha,5,1262.19,5048.76,Outono
2024-05-23,Chinelo,1,203.05,162.44,Outono
2024-05-23,Capa de Prancha,1,700.64,560.51,Outono
2024-05-23,Boné,1,1633.62,1306.9,Outono
2024-05-23,Capa de Prancha,4,1839.14,5885.25,Outono
2024-05-23,Boné,1,124.82,99.86,Outono
2024-05-23,Óculos de Sol,4,1338.78,4284.1,Outono
2024-05-23,Deck de Prancha,4,840.34,2689.09,Outono
2024-05-23,Deck de Prancha,1,263.17,210.54,Outono
2024-05-23,Bermuda de Surf,5,754.8,3019.2,Outono
2024-05-23,Bermuda de Surf,5,1891.43,7565.72,Outono
2024-05-23,Boné,1,1975.75,1580.6,Outono
2024-05-23,Bermuda de Surf,3,1441.34,3459.22,Outono
2024-05-23,Capa de Prancha,2,424.37,678.99,Outono
2024-05-23,Deck de Prancha,2,1206.65,1930.64,Outono
2024-05-24,Leash,3,450.59,1081.42,Outono
2024-05-24,Boné,5,1696.57,6786.28,Outono
2024-05-24,Mochila Impermeável,5,677.46,2709.84,Outono
2024-05-24,Leash,1,963.15,770.52,Outono
2024-05-24,Cera para Prancha,1,482.89,386.31,Outono
2024-05-24,Cera para Prancha,2,1196.97,1915.15,Outono
2024-05-24,Cera para Prancha,1,322.08,257.66,Outono
2024-05-24,Camisa UV,2,429.75,687.6,Outono
2024-05-24,Óculos de Sol,4,363.13,1162.02,Outono
2024-05-24,Mochila Impermeável,3,251.83,604.39,Outono
2024-05-24,Rash Guard,1,311.29,249.03,Outono
2024-05-24,Bermuda de Surf,2,507.17,811.47,Outono
2024-05-25,Deck de Prancha,1,1644.33,1315.46,Outono
2024-05-25,Prancha de Surf,4,189.09,605.09,Outono
2024-05-25,Óculos de Sol,4,540.41,1729.31,Outono
2024-05-25,Capa de Prancha,2,1825.02,2920.03,Outono
2024-05-25,Rash Guard,2,637.37,1019.79,Outono
2024-05-25,Roupa de Neoprene,2,394.97,631.95,Outono
2024-05-25,Deck de Prancha,2,540.44,864.7,Outono
2024-05-25,Prancha de Surf,5,1234.4,4937.6,Outono
2024-05-25,Leash,3,866.96,2080.7,Outono
2024-05-25,Bermuda de Surf,1,1146.46,917.17,Outono
2024-05-25,Leash,4,1664.1,5325.12,Outono
2024-05-25,Boné,2,1575.47,2520.75,Outono
2024-05-25,Deck de Prancha,2,545.77,873.23,Outono
2024-05-25,Mochila Impermeável,2,769.21,1230.74,Outono
2024-05-25,Roupa de Neoprene,2,1524.2,2438.72,Outono
2024-05-25,Boné,5,1744.32,6977.28,Outono
2024-05-25,Mochila Impermeável,2,1663.58,2661.73,Outono
2024-05-25,Boné,2,1955.65,3129.04,Outono
2024-05-25,Roupa de Neoprene,4,746.52,2388.86,Outono
2024-05-25,Prancha de Surf,4,1457.4,4663.68,Outono
2024-05-25,Roupa de Neoprene,4,1797.87,5753.18,Outono
2024-05-25,Chinelo,1,699.65,559.72,Outono
2024-05-26,Mochila Impermeável,2,1995.33,3192.53,Outono
2024-05-26,Boné,2,1748.32,2797.31,Outono
2024-05-26,Roupa de Neoprene,4,1677.73,5368.74,Outono
